Rank;Player;Age;Nation;Position;Squad;Competition;Match_played;Minutes_played;Goals_Scored;Assist;Goals_Excluding_Penalties;Red_Cards;Goals_per_90min;Assist_per_90min;Goals&Assist_per_90min;Goals_excluding_penalties_90min
2430;Caio Henrique Oliveira Silva;26;br BRA;DF;Monaco;fr Ligue 1;9;623;0;5;0;0;0.00;0.72;0.72;0.00
723;Edan Diop;18;fr FRA;MF,DF;Monaco;fr Ligue 1;10;163;0;0;0;0;0.00;0.00;0.00;0.00
1574;Radosław Majecki;23;pl POL;GK;Monaco;fr Ligue 1;12;1080;0;0;0;0;0.00;0.00;0.00;0.00
2320;Mohammed Salisu;24;gh GHA;DF;Monaco;fr Ligue 1;12;1035;0;1;0;0;0.00;0.09;0.09;0.00
272;Eliesse Ben Seghir;18;ma MAR;MF,FW;Monaco;fr Ligue 1;13;428;2;1;2;1;0.42;0.21;0.63;0.42
2004;Kassoum Ouattara;18;fr FRA;DF,FW;Monaco;fr Ligue 1;14;636;1;0;1;0;0.14;0.00;0.14;0.14
1320;Thilo Kehrer;26;de GER;DF;Monaco;fr Ligue 1;15;1323;1;1;1;1;0.07;0.07;0.14;0.07
1319;Thilo Kehrer;26;de GER;DF,MF;West Ham;eng Premier League;4;22;0;0;0;0;0.00;0.00;0.00;0.00
436;Mohamed Camara;23;ml MLI;MF;Monaco;fr Ligue 1;20;1035;1;2;0;0;0.09;0.17;0.26;0.00
2673;Vanderson;22;br BRA;DF;Monaco;fr Ligue 1;20;1641;3;1;3;1;0.16;0.05;0.22;0.16
1557;Soungoutou Magassa;19;fr FRA;DF,MF;Monaco;fr Ligue 1;21;1346;0;0;0;0;0.00;0.00;0.00;0.00
1215;Ismail Jakobs;23;sn SEN;DF;Monaco;fr Ligue 1;22;1466;1;2;1;0;0.06;0.12;0.18;0.06
1351;Philipp Köhn;25;ch SUI;GK;Monaco;fr Ligue 1;22;1980;0;0;0;0;0.00;0.00;0.00;0.00
1623;Guillermo Maripán;29;cl CHI;DF;Monaco;fr Ligue 1;23;1767;1;0;1;1;0.05;0.00;0.05;0.05
990;Aleksandr Golovin;27;ru RUS;MF,FW;Monaco;fr Ligue 1;25;2147;6;6;6;1;0.25;0.25;0.50;0.25
2442;Wilfried Singo;22;ci CIV;DF;Monaco;fr Ligue 1;25;2187;1;1;1;1;0.04;0.04;0.08;0.04
2809;Denis Zakaria;26;ch SUI;MF,DF;Monaco;fr Ligue 1;25;2137;4;0;4;2;0.17;0.00;0.17;0.17
704;Krépin Diatta;24;sn SEN;DF,FW;Monaco;fr Ligue 1;26;1206;0;2;0;0;0.00;0.15;0.15;0.00
56;Maghnes Akliouche;21;fr FRA;MF,FW;Monaco;fr Ligue 1;28;1613;7;4;7;0;0.39;0.22;0.61;0.39
203;Folarin Balogun;22;us USA;FW;Monaco;fr Ligue 1;29;1692;7;5;7;0;0.37;0.27;0.64;0.37
1762;Takumi Minamino;28;jp JPN;MF;Monaco;fr Ligue 1;30;2117;9;6;9;0;0.38;0.26;0.64;0.38
274;Wissam Ben Yedder;32;fr FRA;FW;Monaco;fr Ligue 1;32;2316;16;2;15;0;0.62;0.08;0.70;0.58
890;Youssouf Fofana;24;fr FRA;MF;Monaco;fr Ligue 1;32;2697;4;4;4;0;0.13;0.13;0.27;0.13
1199;Yanis Issoufou;16;fr FRA;MF;Montpellier;fr Ligue 1;1;13;0;0;0;0;0.00;0.00;0.00;0.00
2314;Mamadou Sakho;33;fr FRA;DF;Montpellier;fr Ligue 1;1;7;0;0;0;0;0.00;0.00;0.00;0.00
1547;Othmane Maamma;17;fr FRA;FW;Montpellier;fr Ligue 1;2;88;1;0;1;0;1.02;0.00;1.02;1.02
1049;Axel Gueguin;18;fr FRA;DF,FW;Montpellier;fr Ligue 1;3;132;0;0;0;0;0.00;0.00;0.00;0.00
299;Dimitry Bertaud;25;cd COD;GK;Montpellier;fr Ligue 1;4;360;0;0;0;0;0.00;0.00;0.00;0.00
2312;Théo Sainte-Luce;24;fr FRA;DF;Montpellier;fr Ligue 1;6;346;0;0;0;0;0.00;0.00;0.00;0.00
667;Sacha Delaye;21;fr FRA;MF,FW;Montpellier;fr Ligue 1;9;130;0;0;0;0;0.00;0.00;0.00;0.00
1301;Yann Karamoh;25;fr FRA;FW,MF;Montpellier;fr Ligue 1;12;284;1;0;1;0;0.32;0.00;0.32;0.32
1300;Yann Karamoh;25;fr FRA;MF,FW;Torino;it Serie A;10;162;0;0;0;0;0.00;0.00;0.00;0.00
1763;Lucas Mincarelli;19;fr FRA;DF,MF;Montpellier;fr Ligue 1;13;978;1;1;1;1;0.09;0.09;0.18;0.09
2310;Modibo Sagnan;24;ml MLI;DF;Montpellier;fr Ligue 1;13;1054;2;0;2;0;0.17;0.00;0.17;0.17
2797;Kelvin Yeboah;23;it ITA;FW;Montpellier;fr Ligue 1;13;276;0;0;0;0;0.00;0.00;0.00;0.00
597;Tanguy Coulibaly;22;fr FRA;FW,MF;Montpellier;fr Ligue 1;16;623;1;0;1;0;0.14;0.00;0.14;0.14
2564;Enzo Tchato;20;cm CMR;DF;Montpellier;fr Ligue 1;17;1125;0;0;0;0;0.00;0.00;0.00;0.00
2305;Falaye Sacko;28;ml MLI;DF;Montpellier;fr Ligue 1;19;1382;0;1;0;0;0.00;0.07;0.07;0.00
2536;Issiaga Sylla;29;gn GUI;DF,FW;Montpellier;fr Ligue 1;19;1455;1;2;1;0;0.06;0.12;0.19;0.06
1260;Christopher Jullien;30;fr FRA;DF;Montpellier;fr Ligue 1;20;1233;1;0;1;0;0.07;0.00;0.07;0.07
1916;Arnaud Nordin;25;fr FRA;FW,MF;Montpellier;fr Ligue 1;20;1246;5;3;5;1;0.36;0.22;0.58;0.36
1472;Léo Leroy;23;fr FRA;MF;Montpellier;fr Ligue 1;21;499;0;1;0;0;0.00;0.18;0.18;0.00
851;Khalil Fayad;19;fr FRA;FW,MF;Montpellier;fr Ligue 1;23;1025;3;0;3;0;0.26;0.00;0.26;0.26
1377;Boubakar Kouyaté;26;ml MLI;DF;Montpellier;fr Ligue 1;23;1928;0;2;0;1;0.00;0.09;0.09;0.00
1333;Wahbi Khazri;32;tn TUN;FW;Montpellier;fr Ligue 1;25;1131;1;0;1;0;0.08;0.00;0.08;0.08
2544;Musa Al-Taamari;26;jo JOR;FW;Montpellier;fr Ligue 1;27;1928;5;2;5;0;0.23;0.09;0.33;0.23
1970;Becir Omeragic;21;ch SUI;DF,MF;Montpellier;fr Ligue 1;28;2312;0;0;0;0;0.00;0.00;0.00;0.00
877;Jordan Ferri;31;fr FRA;MF;Montpellier;fr Ligue 1;30;2031;1;1;1;0;0.04;0.04;0.09;0.04
1454;Benjamin Lecomte;32;fr FRA;GK;Montpellier;fr Ligue 1;30;2700;0;1;0;0;0.00;0.03;0.03;0.00
532;Joris Chotard;21;fr FRA;MF;Montpellier;fr Ligue 1;31;2587;0;3;0;0;0.00;0.10;0.10;0.00
19;Akor Adams;23;ng NGA;FW;Montpellier;fr Ligue 1;32;2252;8;1;8;0;0.32;0.04;0.36;0.32
2366;Téji Savanier;31;fr FRA;MF;Montpellier;fr Ligue 1;32;2765;9;6;2;1;0.29;0.20;0.49;0.07
303;Davide Bettella;23;it ITA;MF;Monza;it Serie A;1;3;0;0;0;0;0.00;0.00;0.00;0.00
874;Andrea Ferraris;20;it ITA;MF;Monza;it Serie A;1;10;0;0;0;0;0.00;0.00;0.00;0.00
998;Papu Gómez;35;ar ARG;MF,FW;Monza;it Serie A;2;41;0;0;0;0;0.00;0.00;0.00;0.00
750;Giulio Donati;33;it ITA;DF;Monza;it Serie A;4;36;0;0;0;0;0.00;0.00;0.00;0.00
454;Gianluca Caprari;30;it ITA;MF,FW;Monza;it Serie A;6;285;0;0;0;0;0.00;0.00;0.00;0.00
2480;Alessandro Sorrentino;21;it ITA;GK;Monza;it Serie A;7;548;0;0;0;0;0.00;0.00;0.00;0.00
1619;Mirko Marić;28;hr CRO;FW;Monza;it Serie A;10;287;1;0;1;1;0.31;0.00;0.31;0.31
2085;Pepín;26;gq EQG;MF,FW;Monza;it Serie A;10;241;0;0;0;0;0.00;0.00;0.00;0.00
2705;Samuele Vignato;19;it ITA;MF,FW;Monza;it Serie A;10;343;1;0;1;0;0.26;0.00;0.26;0.26
2828;Alessio Zerbin;24;it ITA;DF,FW;Monza;it Serie A;13;684;0;1;0;1;0.00;0.13;0.13;0.00
2829;Alessio Zerbin;24;it ITA;FW,DF;Napoli;it Serie A;7;150;0;0;0;0;0.00;0.00;0.00;0.00
59;Jean-Daniel Akpa-Akpro;30;ci CIV;MF;Monza;it Serie A;19;705;0;0;0;0;0.00;0.00;0.00;0.00
458;Andrea Carboni;22;it ITA;DF;Monza;it Serie A;21;1487;1;0;1;0;0.06;0.00;0.06;0.06
546;Patrick Ciurria;28;it ITA;DF,MF;Monza;it Serie A;22;1598;0;1;0;0;0.00;0.06;0.06;0.00
1206;Armando Izzo;31;it ITA;DF;Monza;it Serie A;23;1650;0;0;0;0;0.00;0.00;0.00;0.00
2090;Pedro Pereira;25;pt POR;DF;Monza;it Serie A;23;841;0;2;0;0;0.00;0.21;0.21;0.00
622;Danilo D'Ambrosio;34;it ITA;DF;Monza;it Serie A;24;1536;0;0;0;1;0.00;0.00;0.00;0.00
338;Warren Bondo;19;fr FRA;MF;Monza;it Serie A;25;1475;1;1;1;0;0.06;0.06;0.12;0.06
559;Lorenzo Colombo;21;it ITA;FW;Monza;it Serie A;25;1359;4;1;4;0;0.26;0.07;0.33;0.26
1410;Giorgos Kyriakopoulos;27;gr GRE;DF;Monza;it Serie A;28;1712;0;3;0;0;0.00;0.16;0.16;0.00
429;Luca Caldirola;32;it ITA;DF;Monza;it Serie A;29;2141;1;1;1;1;0.04;0.04;0.08;0.04
459;Valentin Carboni;18;ar ARG;MF,FW;Monza;it Serie A;31;1169;2;3;2;0;0.15;0.23;0.38;0.15
686;Michele Di Gregorio;26;it ITA;GK;Monza;it Serie A;33;2872;0;0;0;0;0.00;0.00;0.00;0.00
927;Roberto Gagliardini;29;it ITA;MF,DF;Monza;it Serie A;33;2360;1;2;1;0;0.04;0.08;0.11;0.04
1616;Pablo Marí;29;es ESP;DF;Monza;it Serie A;34;2615;0;0;0;0;0.00;0.00;0.00;0.00
1814;Dany Mota;25;pt POR;FW,MF;Monza;it Serie A;34;2049;4;3;4;0;0.18;0.13;0.31;0.18
312;Samuele Birindelli;24;it ITA;DF;Monza;it Serie A;35;2013;0;2;0;0;0.00;0.09;0.09;0.00
2107;Matteo Pessina;26;it ITA;MF;Monza;it Serie A;37;3222;6;3;2;1;0.17;0.08;0.25;0.06
560;Andrea Colpani;24;it ITA;MF,FW;Monza;it Serie A;38;2657;8;4;8;0;0.27;0.14;0.41;0.27
691;Lamine Diack;22;sn SEN;MF;Nantes;fr Ligue 1;1;1;0;0;0;0;0.00;0.00;0.00;0.00
1566;Adel Mahamoud;20;km COM;FW;Nantes;fr Ligue 1;1;10;0;0;0;0;0.00;0.00;0.00;0.00
1742;Bastien Meupiyou;17;fr FRA;DF;Nantes;fr Ligue 1;1;8;0;0;0;1;0.00;0.00;0.00;0.00
1794;Enzo Mongo;18;fr FRA;DF;Nantes;fr Ligue 1;1;10;0;0;0;0;0.00;0.00;0.00;0.00
2109;Denis Petrić;35;rs SRB;GK;Nantes;fr Ligue 1;1;24;0;0;0;0;0.00;0.00;0.00;0.00
363;Hugo Boutsingkham;20;fr FRA;MF,FW;Nantes;fr Ligue 1;2;11;0;0;0;0;0.00;0.00;0.00;0.00
121;Stredair Appuah;19;fr FRA;FW,MF;Nantes;fr Ligue 1;4;84;0;0;0;0;0.00;0.00;0.00;0.00
679;Rémy Descamps;27;fr FRA;GK;Nantes;fr Ligue 1;6;540;0;0;0;0;0.00;0.00;0.00;0.00
938;Ignatius Ganago;24;cm CMR;FW,MF;Nantes;fr Ligue 1;6;184;0;0;0;0;0.00;0.00;0.00;0.00
1626;Marquinhos;20;br BRA;FW,MF;Nantes;fr Ligue 1;7;154;0;0;0;0;0.00;0.00;0.00;0.00
1627;Marquinhos;29;br BRA;DF;Paris S-G;fr Ligue 1;21;1537;0;1;0;0;0.00;0.06;0.06;0.00
31;Adson;22;br BRA;MF,FW;Nantes;fr Ligue 1;8;238;0;0;0;0;0.00;0.00;0.00;0.00
1087;Jaouen Hadjam;20;dz ALG;DF;Nantes;fr Ligue 1;8;112;0;0;0;0;0.00;0.00;0.00;0.00
99;Kelvin Amian;25;fr FRA;DF;Nantes;fr Ligue 1;12;798;0;1;0;0;0.00;0.11;0.11;0.00
2130;Ronaël Pierre-Gabriel;25;fr FRA;DF;Nantes;fr Ligue 1;12;598;0;0;0;0;0.00;0.00;0.00;0.00
601;Nicolas Cozza;24;fr FRA;DF;Nantes;fr Ligue 1;13;895;0;0;0;0;0.00;0.00;0.00;0.00
602;Nicolas Cozza;24;fr FRA;DF;Wolfsburg;de Bundesliga;6;276;0;0;0;0;0.00;0.00;0.00;0.00
2833;Nathan Zeze;18;fr FRA;DF;Nantes;fr Ligue 1;13;1022;0;0;0;0;0.00;0.00;0.00;0.00
18;Bénie Adama Traore;20;ci CIV;FW,MF;Nantes;fr Ligue 1;14;504;0;1;0;1;0.00;0.18;0.18;0.00
17;Bénie Adama Traore;20;ci CIV;FW,MF;Sheffield Utd;eng Premier League;8;387;0;0;0;0;0.00;0.00;0.00;0.00
787;Jean-Kevin Duverne;26;ht HAI;DF;Nantes;fr Ligue 1;19;1348;0;0;0;0;0.00;0.00;0.00;0.00
9;Matthis Abline;20;fr FRA;FW;Nantes;fr Ligue 1;22;1044;5;0;5;0;0.43;0.00;0.43;0.43
2439;Moses Simon;28;ng NGA;FW,MF;Nantes;fr Ligue 1;22;1788;3;5;2;0;0.15;0.25;0.40;0.10
1277;Abdoul Kader Bamba;29;fr FRA;FW,MF;Nantes;fr Ligue 1;23;611;2;1;2;0;0.29;0.15;0.44;0.29
2026;Nicolas Pallois;35;fr FRA;DF;Nantes;fr Ligue 1;23;1589;0;1;0;0;0.00;0.06;0.06;0.00
563;Eray Cömert;25;ch SUI;DF;Nantes;fr Ligue 1;25;1995;2;0;2;0;0.09;0.00;0.09;0.09
763;Douglas;26;br BRA;MF;Nantes;fr Ligue 1;25;1772;0;0;0;0;0.00;0.00;0.00;0.00
1819;Samuel Moutoussamy;26;cd COD;MF;Nantes;fr Ligue 1;26;1107;1;0;1;0;0.08;0.00;0.08;0.08
2448;Moussa Sissoko;33;fr FRA;MF;Nantes;fr Ligue 1;26;1821;0;0;0;0;0.00;0.00;0.00;0.00
489;Jean-Charles Castelletto;28;cm CMR;DF;Nantes;fr Ligue 1;28;2464;2;0;2;0;0.07;0.00;0.07;0.07
553;Marcus Coco;27;fr FRA;DF,FW;Nantes;fr Ligue 1;28;1481;1;0;1;0;0.06;0.00;0.06;0.06
1415;Alban Lafont;24;fr FRA;GK;Nantes;fr Ligue 1;28;2496;0;0;0;0;0.00;0.00;0.00;0.00
1787;Mostafa Mohamed;25;eg EGY;FW;Nantes;fr Ligue 1;29;2002;8;2;5;1;0.36;0.09;0.45;0.22
1792;Florent Mollet;31;fr FRA;MF,FW;Nantes;fr Ligue 1;29;2083;4;4;4;0;0.17;0.17;0.35;0.17
529;Pedro Chirivella;26;es ESP;MF;Nantes;fr Ligue 1;32;2594;1;1;1;0;0.03;0.03;0.07;0.03
569;Nikita Contini Baranovsky;27;it ITA;GK;Napoli;it Serie A;1;17;0;0;0;0;0.00;0.00;0.00;0.00
675;Diego Demme;31;de GER;MF;Napoli;it Serie A;2;73;0;0;0;0;0.00;0.00;0.00;0.00
2816;Alessandro Zanoli;22;it ITA;DF,FW;Napoli;it Serie A;4;52;0;0;0;0;0.00;0.00;0.00;0.00
2815;Alessandro Zanoli;22;it ITA;DF;Salernitana;it Serie A;17;921;0;2;0;0;0.00;0.20;0.20;0.00
989;Pierluigi Gollini;28;it ITA;GK;Napoli;it Serie A;7;630;0;0;0;0;0.00;0.00;0.00;0.00
1687;Pasquale Mazzocchi;28;it ITA;DF;Napoli;it Serie A;10;428;0;1;0;1;0.00;0.21;0.21;0.00
1686;Pasquale Mazzocchi;28;it ITA;DF;Salernitana;it Serie A;18;1272;0;1;0;0;0.00;0.07;0.07;0.00
810;Elif Elmas;23;mk MKD;FW,MF;Napoli;it Serie A;11;339;2;0;2;0;0.53;0.00;0.53;0.53
